648,M,18,182,68
649,M,22,179,65
650,F,21,166,70
651,F,23,170,61
652,M,19,158,52
653,M,22,165,64
654,M,21,178,73
654,M,25,178,73
655,M,25,165,68
656,M,23,175,64
657,M,22,NA,NA
658,F,25,169,60
659,M,28,178,78
660,F,20,164,50
661,M,22,186,85
661,M,26,186,85
661,M,34,186,85
662,M,29,208,110
663,M,29,NA,NA
664,M,28,180,68
665,M,25,161,62
666,F,23,163,54
667,M,18,181,73
668,M,24,176,75
669,M,16,168,60
669,M,16,168,60
670,M,25,167,52
671,M,29,165,54
672,M,23,174,57
672,M,27,174,57
672,M,31,174,57
673,M,25,188,75
673,M,33,188,75
674,M,NA,NA,NA
675,F,55,NA,NA
676,M,41,182,98
676,M,41,182,98
677,M,23,183,87
677,M,23,183,87
678,F,25,168,63
678,F,30,168,63
678,F,30,168,63
679,F,24,167,52
680,M,19,168,55
680,M,23,168,55
681,F,19,190,86
681,F,23,190,86
682,M,28,191,110
682,M,32,191,110
683,F,17,176,45
684,M,20,177,82
685,M,23,184,84
685,M,27,184,84
686,M,23,NA,NA
687,M,28,171,62
687,M,28,171,62
687,M,32,171,62
687,M,32,171,62
688,F,27,172,72
688,F,31,172,72
689,F,20,159,55
689,F,20,159,55
690,M,28,NA,NA
691,M,25,166,61
692,F,18,167,55
692,F,18,167,55
693,M,24,179,78
694,M,NA,NA,NA
695,M,22,NA,NA
696,M,27,179,68
697,M,22,NA,NA
698,M,26,173,74
699,M,24,191,75
700,M,20,184,69
700,M,20,184,69
700,M,24,184,69
700,M,24,184,69
700,M,24,184,69
700,M,28,184,69
700,M,28,184,69
700,M,28,184,69
701,F,26,180,70
702,M,27,NA,NA
702,M,27,NA,NA
703,M,22,190,99
703,M,26,190,99
703,M,26,190,99
703,M,28,190,99
703,M,28,190,99
704,M,24,200,104
704,M,28,200,104
704,M,32,200,104
705,M,24,180,83
706,M,19,NA,NA
706,M,23,NA,NA
707,F,18,169,52
707,F,18,169,52
708,M,22,175,74
709,M,28,NA,NA
710,M,26,180,81
710,M,30,180,81
711,M,26,173,73
711,M,26,173,73
711,M,30,173,73
711,M,30,173,73
712,M,29,NA,NA
713,M,29,160,62
714,M,20,168,72
715,M,22,185,61
716,M,20,180,73
716,M,20,180,73
717,F,27,164,63
717,F,31,164,63
718,M,20,NA,NA
718,M,20,NA,NA
718,M,20,NA,NA
719,F,24,172,69
720,M,22,NA,NA
720,M,22,NA,NA
721,M,23,188,91
722,M,20,188,78
723,F,16,190,62
724,F,25,182,70
725,M,23,NA,NA
725,M,27,NA,NA
726,M,26,NA,NA
726,M,26,NA,NA
727,M,20,184,70
728,M,29,188,82
729,M,22,177,82
729,M,26,177,82
730,M,21,178,72
731,F,16,NA,NA
731,F,16,NA,NA
732,M,30,NA,NA
732,M,30,NA,NA
732,M,34,NA,NA
732,M,34,NA,NA
733,M,32,NA,NA
734,F,20,168,63
734,F,20,168,63
734,F,20,168,63
734,F,24,168,63
735,F,21,188,66
735,F,25,188,66
735,F,29,188,66
735,F,33,188,66
735,F,37,188,66
736,M,18,192,89
736,M,22,192,89
737,M,24,173,50
738,M,29,NA,NA
739,M,25,NA,NA
740,M,25,208,109
741,M,23,177,75
742,M,23,NA,NA
743,M,23,162,60
744,M,19,156,56
744,M,23,156,56
745,M,22,179,60
