1147,77,18,1147,1
1148,77,9,1148,1
1149,77,9,1149,1
1150,17,47,1150,1
1151,28,17,1151,1
1152,28,17,1152,1
1153,23,12,1153,1
1154,23,2,1154,1
1155,13,3,1155,4
1156,13,1,1156,1
1157,28,34,1157,1
1158,5,35,1158,1
1159,17,28,1159,1
1160,85,29,1160,1
1161,85,29,1161,1
1162,119,27,1162,1
1163,120,1,1163,3
1164,116,1,1164,1
1165,116,28,1165,1
1166,116,28,1166,1
1167,118,27,1167,1
1168,118,28,1168,1
1169,45,21,1169,1
1170,45,21,1170,1
1171,115,20,1171,1
1172,116,21,1172,1
1173,116,21,1173,1
1174,29,26,1174,4
1175,29,26,1175,1
1176,95,27,1176,1
1177,95,28,1177,1
1178,15,36,1178,1
1179,54,21,1179,1
1180,12,1,1180,1
1181,29,21,1181,1
1182,68,34,1182,1
1183,13,2,1183,1
1184,60,22,1184,1
1185,60,20,1185,1
1186,60,21,1186,1
1187,95,2,1187,1
1188,121,48,1188,1
1189,43,12,1189,1
1190,96,38,1190,1
1191,96,21,1191,1
1192,96,1,1192,3
1193,77,26,1193,4
1194,40,39,1194,1
1195,40,39,1195,1
1196,122,26,1196,1
1197,12,29,1197,3
1198,12,29,1198,1
1199,12,1,1199,3
1200,12,13,1200,1
1201,95,12,1201,1
1202,95,20,1202,1
1203,10,4,1203,1
1204,10,15,1204,1
1205,4,26,1205,1
1206,4,26,1206,1
1207,8,16,1207,1
1208,8,16,1208,1
1209,30,24,1209,1
1210,30,40,1210,1
1211,30,40,1211,3
1212,122,2,1212,1
1213,122,13,1213,1
1214,122,12,1214,1
1215,45,2,1215,1
1216,45,21,1216,1
1217,14,26,1217,1
1218,14,29,1218,1
1219,34,2,1219,1
1220,52,36,1220,1
1221,52,20,1221,1
1222,52,2,1222,1
1223,62,37,1223,1
1224,54,33,1224,1
1225,54,33,1225,1
1226,54,34,1226,1
1227,54,34,1227,1
1228,4,2,1228,3
1229,4,21,1229,4
1230,26,29,1230,1
1231,26,29,1231,1
1232,47,33,1232,1
1233,90,38,1233,1
1234,122,29,1234,1
1235,122,29,1235,1
1236,78,29,1236,1
1237,54,15,1237,1
1238,86,3,1238,2
1239,111,36,1239,2
1240,5,3,1240,2
1241,95,22,1241,1
1242,43,13,1242,1
1243,43,18,1243,1
1244,43,18,1244,1
1245,43,9,1245,4
1246,43,9,1246,1
1247,43,9,1247,4
1248,43,19,1248,4
1249,43,19,1249,1
1250,43,19,1250,1
1251,4,27,1251,1
1252,54,8,1252,1
1253,54,8,1253,1
1254,123,5,1254,1
1255,124,6,1255,2
1256,124,6,1256,3
1257,124,7,1257,2
1258,124,7,1258,4
1259,123,7,1259,4
1260,124,18,1260,1
1261,123,9,1261,1
1262,106,12,1262,1
1263,29,1,1263,1
1264,29,13,1264,1
